Supplier Name,F PEPESTHR - PEPSI BOTTLING CO OF ESTHERVILLE,,,,,,,,,,,,,,,,,,,,
Supplier Xref,PEPESTHR,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_12000001703,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000001703,,,,,,,,,,,,,,,MG Vets Oil Co,10.04,0,2019-06-01,2075-12-31,,
_12000001703,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,10.04,0,2019-06-01,2075-12-31,,
_12000001772,STARBUCKS DBLSHOT 6.5z,124169,124169,,,,a,601 11B 000,Case,12,,,u,_012000001772,Master,0,0,1900-01-01,2075-12-31,,
_12000001772,,,,,,,,,,,,,u,_012000104527,Franchise,0,0,2019-06-01,2075-12-31,,
_12000001772,,,,,,,,,,,,,,,MG Vets Oil Co,18.6,0,2019-06-01,2075-12-31,,
_12000001772,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,18.6,0,2019-06-01,2075-12-31,,
_12000001802,STARBUCKS FRAPP COFFEE 13.7z,139688,139688,,,,a,601 11B 000,Case,12,,,u,_012000001802,Master,0,0,1900-01-01,2075-12-31,,
_12000001802,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000001802,,,,,,,,,,,,,,,MG Vets Oil Co,20.5,0,2019-06-01,2075-12-31,,
_12000001802,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,20.5,0,2019-06-01,2075-12-31,,
_12000002243,MT DEW CDE RED 20z NR,110278,110278,,,,a,901 04 000,Case,24,,,u,_012000002243,Master,0,0,1900-01-01,2075-12-31,,
_12000002243,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000002243,,,,,,,,,,,,,,,MG Vets Oil Co,29.1,0,2019-06-01,2075-12-31,,
