specialXRefID,specialName,specialReceiptText,priorityRanking,requiresLoyalty,startDate,endDate,status,retailItemGroupName,minimumIdentifier,minimumValue,discountType,discountValue,taxReduced
1155902,TO5-2 PK CAPRI ECT MN 4,,,,,,,CAPRI ETC PK TIER,Quantity,1.0000,Price Discount,.5500,y
1155903,TO5-2 PK CAPRI ECT MN 5,2 PK CAPRI ECT MN 5,25,n,2018-10-08,,y,CAPRI ETC PK TIER,Quantity,1.0000,Price Discount,.5500,y
1155903,TO5-2 PK CAPRI ECT MN 5,,,,,,,CAPRI ETC PK TIER,Quantity,1.0000,Price Discount,.5500,y
1155881,TO5-2PK AMER SPRT MN 4,2PK AMER SPRT MN 4,25,n,2018-10-08,,y,AMERICAN_SPIRIT_PACK,Quantity,1.0000,Price Discount,.5400,y
1155881,TO5-2PK AMER SPRT MN 4,,,,,,,AMERICAN_SPIRIT_PACK,Quantity,1.0000,Price Discount,.5400,y
1155883,TO5-2PK BASIC MN 4,2PK BASIC MN 4,25,n,2018-10-08,,y,BASIC PK TIER,Quantity,1.0000,Price Discount,.4700,y
1155883,TO5-2PK BASIC MN 4,,,,,,,BASIC PK TIER,Quantity,1.0000,Price Discount,.4700,y
1155886,TO5-2PK BASIC MN 5,2PK BASIC MN 5,25,n,2018-10-08,,y,BASIC PK TIER,Quantity,1.0000,Price Discount,.4700,y
1155886,TO5-2PK BASIC MN 5,,,,,,,BASIC PK TIER,Quantity,1.0000,Price Discount,.4700,y
1155887,TO5-2PK BENSON MN 4,2PK BENSON MN 4,25,n,2018-10-08,,y,BENSON_HEDGES PK TIER,Quantity,1.0000,Price Discount,.6600,y
1155887,TO5-2PK BENSON MN 4,,,,,,,BENSON_HEDGES PK TIER,Quantity,1.0000,Price Discount,.6600,y
1155888,TO5-2PK BENSON MN 5,2PK BENSON MN 5,25,n,2018-10-08,,y,BENSON_HEDGES PK TIER,Quantity,1.0000,Price Discount,.6600,y
1155888,TO5-2PK BENSON MN 5,,,,,,,BENSON_HEDGES PK TIER,Quantity,1.0000,Price Discount,.6600,y
1155889,TO5-2PK CAM BAL MN 4,2PK CAM BAL MN 4,25,n,2018-10-08,,y,CAMEL BALANCE PK TIER,Quantity,1.0000,Price Discount,.3800,y
1155889,TO5-2PK CAM BAL MN 4,,,,,,,CAMEL BALANCE PK TIER,Quantity,1.0000,Price Discount,.3800,y
1155890,TO5-2PK CAM BAL MN 5,2PK CAM BAL MN 5,25,n,2018-10-08,,y,CAMEL BALANCE PK TIER,Quantity,1.0000,Price Discount,.3800,y
1155890,TO5-2PK CAM BAL MN 5,,,,,,,CAMEL BALANCE PK TIER,Quantity,1.0000,Price Discount,.3800,y
1155891,TO5-2PK CAM BLUE MN 4,2PK CAM BLUE MN 4,25,n,2018-10-08,,y,CAMEL BLUE PK TIER,Quantity,1.0000,Price Discount,.3800,y
1155891,TO5-2PK CAM BLUE MN 4,,,,,,,CAMEL BLUE PK TIER,Quantity,1.0000,Price Discount,.3800,y
1155892,TO5-2PK CAM BLUE MN 5,2PK CAM BLUE MN 5,25,n,2018-10-08,,y,CAMEL BLUE PK TIER,Amount,1.0000,Price Discount,.3800,y
1155892,TO5-2PK CAM BLUE MN 5,,,,,,,CAMEL BLUE PK TIER,Amount,1.0000,Price Discount,.3800,y
1155893,TO5-2PK CAM CRH MN 4,2PK CAM CRH MN 4,25,n,2018-10-08,,y,CAMEL CRUSH PK TIER,Quantity,1.0000,Price Discount,.3800,y
1155893,TO5-2PK CAM CRH MN 4,,,,,,,CAMEL CRUSH PK TIER,Quantity,1.0000,Price Discount,.3800,y
1155894,TO5-2PK CAM CRH MN 5,2PK CAM CRH MN 5,25,n,2018-10-08,,y,CAMEL CRUSH PK TIER,Quantity,1.0000,Price Discount,.3800,y
1155894,TO5-2PK CAM CRH MN 5,,,,,,,CAMEL CRUSH PK TIER,Quantity,1.0000,Price Discount,.3800,y
1155895,TO5-2PK CAM OL TUR MN 4,2PK CAM OL TUR MN 4,25,n,2018-10-08,,y,CAMEL OLD TURK PK TIER,Quantity,1.0000,Price Discount,.3800,y
1155895,TO5-2PK CAM OL TUR MN 4,,,,,,,CAMEL OLD TURK PK TIER,Quantity,1.0000,Price Discount,.3800,y
1155896,TO5-2PK CAM OL TUR MN 5,2PK CAM OL TUR MN 5,25,n,2018-10-08,,y,CAMEL OLD TURK PK TIER,Quantity,1.0000,Price Discount,.3700,y
1155896,TO5-2PK CAM OL TUR MN 5,,,,,,,CAMEL OLD TURK PK TIER,Quantity,1.0000,Price Discount,.3700,y
1155899,TO5-2PK CAM TUR BL MN 4,2PK CAM TUR BL MN 4,25,n,2018-10-08,,y,CAMEL TUR BL PK TIER,Quantity,1.0000,Price Discount,.3700,y
1155899,TO5-2PK CAM TUR BL MN 4,,,,,,,CAMEL TUR BL PK TIER,Quantity,1.0000,Price Discount,.3700,y
1155900,TO5-2PK CAM TUR BL MN 5,2PK CAM TUR BL MN 5,25,n,2018-10-08,,y,CAMEL TUR BL PK TIER,Quantity,1.0000,Price Discount,.3800,y
1155900,TO5-2PK CAM TUR BL MN 5,,,,,,,CAMEL TUR BL PK TIER,Quantity,1.0000,Price Discount,.3800,y
1155904,TO5-2PK DORAL MN 4,2PK DORAL MN 4,25,n,2018-10-08,,y,DORAL PK TIER,Quantity,1.0000,Price Discount,.4700,y
1155904,TO5-2PK DORAL MN 4,,,,,,,DORAL PK TIER,Quantity,1.0000,Price Discount,.4700,y
1155905,TO5-2PK DORAL MN 5,2PK DORAL MN 5,25,n,2018-10-08,,y,DORAL PK TIER,Quantity,1.0000,Price Discount,.4700,y
1155905,TO5-2PK DORAL MN 5,,,,,,,DORAL PK TIER,Quantity,1.0000,Price Discount,.4700,y
1155906,TO5-2PK KOOL MN 4,2PK KOOL MN 4,25,n,2018-10-08,,y,KOOL_PACK,Quantity,1.0000,Price Discount,.3600,y
1155906,TO5-2PK KOOL MN 4,,,,,,,KOOL_PACK,Quantity,1.0000,Price Discount,.3600,y
1155908,TO5-2PK KOOL MN 5,2PK KOOL MN 5,25,n,2018-10-08,,y,KOOL_PACK,Quantity,1.0000,Price Discount,.3600,y
1155908,TO5-2PK KOOL MN 5,,,,,,,KOOL_PACK,Quantity,1.0000,Price Discount,.3600,y
1155909,TO5-2PK L&M MN 4,2PK L&M MN 4,25,n,2018-10-08,,y,L&M_PACK,Quantity,1.0000,Price Discount,.3600,y
1155909,TO5-2PK L&M MN 4,,,,,,,L&M_PACK,Quantity,1.0000,Price Discount,.3600,y
1155910,TO5-2PK L&M MN 5,2PK L&M MN 5,25,n,2018-10-08,,y,L&M_PACK,Quantity,1.0000,Price Discount,.3600,y
1155910,TO5-2PK L&M MN 5,,,,,,,L&M_PACK,Quantity,1.0000,Price Discount,.3600,y
1157015,TO5-2PK MARL 72 MENTH MN 4,2PK MARL 72 MENTH MN 4,25,n,2018-12-31,,y,MARLBORO_72_MENTHOL_PACK,Quantity,2.0000,Price Discount,1.2400,y
1157020,TO5-2PK MARL 72 MENTH MN 5,2PK MARL 72 MENTH MN 5,25,n,2018-12-31,,y,MARLBORO_72_MENTHOL_PACK,Quantity,2.0000,Price Discount,1.2400,y
1155911,TO5-2PK MARL 72 MN 4,2PK MARL 72 MN 4,25,n,2018-10-08,,y,MARLBORO_72_PACK,Quantity,1.0000,Price Discount,.6700,y
1155911,TO5-2PK MARL 72 MN 4,,,,,,,MARLBORO_72_PACK,Quantity,1.0000,Price Discount,.6700,y
1155912,TO5-2PK MARL 72 MN 5,2PK MARL 72 MN 5,25,n,2018-10-08,,y,MARLBORO_72_PACK,Quantity,1.0000,Price Discount,.6700,y
1155912,TO5-2PK MARL 72 MN 5,,,,,,,MARLBORO_72_PACK,Quantity,1.0000,Price Discount,.6700,y
1157016,TO5-2PK MARL BLK MENT MN 4,2PK MARL BLK MENT MN 4,25,n,2018-12-31,,y,MARLBORO_BLACK_MENTHOL_PACK,Quantity,2.0000,Price Discount,1.2400,y
1157021,TO5-2PK MARL BLK MENT MN 5,2PK MARL BLK MENT MN 5,25,n,2018-12-06,,y,MARLBORO_BLACK_MENTHOL_PACK,Quantity,2.0000,Price Discount,1.2400,y
1155913,TO5-2PK MARL BLK MN 4,2PK MARL BLK MN 4,25,n,2018-10-08,,y,MARLBORO_BLACK_PACK,Quantity,1.0000,Price Discount,.6700,y
1155913,TO5-2PK MARL BLK MN 4,,,,,,,MARLBORO_BLACK_PACK,Quantity,1.0000,Price Discount,.6700,y
1155915,TO5-2PK MARL BLK MN 5,2PK MARL BLK MN 5,25,n,2018-10-08,,y,MARLBORO_BLACK_PACK,Quantity,1.0000,Price Discount,.6700,y
1155915,TO5-2PK MARL BLK MN 5,,,,,,,MARLBORO_BLACK_PACK,Quantity,1.0000,Price Discount,.6700,y
1155916,TO5-2PK MARL ICE MN 4,MARL ICE MN 4,25,n,2018-10-08,,y,MARLBORO_MENTHOL_ICE_PACK,Quantity,1.0000,Price Discount,.6200,y
1155916,TO5-2PK MARL ICE MN 4,,,,,,,MARLBORO_MENTHOL_ICE_PACK,Quantity,1.0000,Price Discount,.6200,y
1155918,TO5-2PK MARL MAIN MN 4,2PK MARL MAIN MN 4,25,n,2018-10-08,,y,MARL MAIN PK TIER,Quantity,1.0000,Price Discount,.6700,y
1155918,TO5-2PK MARL MAIN MN 4,,,,,,,MARL MAIN PK TIER,Quantity,1.0000,Price Discount,.6700,y
1155919,TO5-2PK MARL MAIN MN 5,2PK MARL MAIN MN 5,25,n,2018-10-08,,y,MARL MAIN PK TIER,Quantity,1.0000,Price Discount,.6700,y
1155919,TO5-2PK MARL MAIN MN 5,,,,,,,MARL MAIN PK TIER,Quantity,1.0000,Price Discount,.6700,y
1157014,TO5-2PK MARL MENTH ML MN 4,2PK MARL MENTH ML MN 4,25,n,2018-12-31,,y,MARLBORO_MENTHOL_MAINLINE_PACK,Quantity,2.0000,Price Discount,1.2400,y
1157019,TO5-2PK MARL MENTH ML MN 5,2PK MARL MENTH ML MN 5,25,n,2018-12-31,,y,MARLBORO_MENTHOL_MAINLINE_PACK,Quantity,2.0000,Price Discount,1.2400,y
1155946,TO5-2PK MARL ML GOLD MN 4,2PK MAIN GOLD MN 4,25,n,2018-10-08,,y,MARLBORO_MAINLINE_GOLD_PACK,Quantity,1.0000,Price Discount,.6700,y
1155946,TO5-2PK MARL ML GOLD MN 4,,,,,,,MARLBORO_MAINLINE_GOLD_PACK,Quantity,1.0000,Price Discount,.6700,y
1155948,TO5-2PK MARL ML GOLD MN 5,2PK MAIN GOLD MN 5,25,n,2018-10-08,,y,MARLBORO_MAINLINE_GOLD_PACK,Quantity,1.0000,Price Discount,.6700,y
1155948,TO5-2PK MARL ML GOLD MN 5,,,,,,,MARLBORO_MAINLINE_GOLD_PACK,Quantity,1.0000,Price Discount,.6700,y
1155920,TO5-2PK MARL SPC MN 4,2PK MARL SPC MN 4,25,n,2018-10-08,,y,MARL SPECIAL SELECT MN SA ONLY,Quantity,1.0000,Price Discount,.6700,y
1155920,TO5-2PK MARL SPC MN 4,,,,,,,MARL SPECIAL SELECT MN SA ONLY,Quantity,1.0000,Price Discount,.6700,y
1155927,TO5-2PK MARL SPC MN 5,2PK MARL SPC MN 5,25,n,2018-10-08,,y,MARL SPECIAL SELECT MN SA ONLY,Quantity,1.0000,Price Discount,.6700,y
1155927,TO5-2PK MARL SPC MN 5,,,,,,,MARL SPECIAL SELECT MN SA ONLY,Quantity,1.0000,Price Discount,.6700,y
1157026,TO5-2PK MARL SPE MEN 4,2PK MARL SPE MEN 4,25,n,2018-12-06,2018-12-06,y,MARL SPECIAL SELECT MN SA ONLY,Amount,2.0000,Price Discount,1.2400,y
1155929,TO5-2PK MAVERICK MN 4,2PK MAVERICK MN 4,25,n,2018-10-08,,y,MAVERICK_PACK,Quantity,1.0000,Price Discount,.3400,y
1155929,TO5-2PK MAVERICK MN 4,,,,,,,MAVERICK_PACK,Quantity,1.0000,Price Discount,.3400,y
1155930,TO5-2PK MAVERICK MN 5,2PK MAVERICK MN 5,25,n,2018-10-08,,y,MAVERICK_PACK,Quantity,1.0000,Price Discount,.3400,y
1155930,TO5-2PK MAVERICK MN 5,,,,,,,MAVERICK_PACK,Quantity,1.0000,Price Discount,.3400,y
1155932,TO5-2PK MISTY MN 4,2PK MISTY MN 4,25,n,2018-10-08,,y,Misty PK Tier,Quantity,1.0000,Price Discount,.4100,y
1155932,TO5-2PK MISTY MN 4,,,,,,,Misty PK Tier,Quantity,1.0000,Price Discount,.4100,y
1155933,TO5-2PK MISTY MN 5,2PK MISTY MN 5,25,n,2018-10-08,,y,Misty PK Tier,Quantity,1.0000,Price Discount,.4100,y
1155933,TO5-2PK MISTY MN 5,,,,,,,Misty PK Tier,Quantity,1.0000,Price Discount,.4100,y
1157660,TO5-2PK NEW PLAT MN 4,2PK NEW PLAT MN 4,25,n,2018-12-31,,y,NEWPORT PLAT PACK,Quantity,1.0000,Price Discount,.2200,y
1157660,TO5-2PK NEW PLAT MN 4,,,,,,,NEWPORT PLAT PACK,Quantity,1.0000,Price Discount,.2200,y
1157845,TO5-2PK NEW PLAT MN 5,2PK NEW PLAT MN 5,25,n,2018-12-31,,y,NEWPORT PLAT PACK,Quantity,1.0000,Price Discount,.2200,y
1157845,TO5-2PK NEW PLAT MN 5,,,,,,,NEWPORT PLAT PACK,Quantity,1.0000,Price Discount,.2200,y
1155940,TO5-2PK NEWP SMOO MN 4,NEWP SMOO MN 4,25,n,2018-10-08,,y,NEWPORT_SMOOTH_SELECT_PACK,Quantity,1.0000,Price Discount,.3900,y
1155940,TO5-2PK NEWP SMOO MN 4,,,,,,,NEWPORT_SMOOTH_SELECT_PACK,Quantity,1.0000,Price Discount,.3900,y
1155937,TO5-2PK NEWPORT MN 4,2PK NEWPORT MN 4,25,n,2018-10-08,,y,NEWPORT_PACK,Quantity,1.0000,Price Discount,.3900,y
1155937,TO5-2PK NEWPORT MN 4,,,,,,,NEWPORT_PACK,Quantity,1.0000,Price Discount,.3900,y
1155938,TO5-2PK NEWPORT MN 5,2PK NEWPORT MN 5,25,n,2018-10-08,,y,NEWPORT_PACK,Quantity,1.0000,Price Discount,.3900,y
1155938,TO5-2PK NEWPORT MN 5,,,,,,,NEWPORT_PACK,Quantity,1.0000,Price Discount,.3900,y
1155935,TO5-2PK Newport Non MN 4,2PK Newport Non MN 4,25,n,2018-10-08,,y,NEWPORT_NON_MENTHOL_PACK,Quantity,1.0000,Price Discount,.5000,y
1155935,TO5-2PK Newport Non MN 4,,,,,,,NEWPORT_NON_MENTHOL_PACK,Quantity,1.0000,Price Discount,.5000,y
1155936,TO5-2PK Newport Non MN 5,2PK Newport Non MN 5,25,n,2018-10-08,,y,NEWPORT_NON_MENTHOL_PACK,Quantity,1.0000,Price Discount,.2400,y
1155936,TO5-2PK Newport Non MN 5,,,,,,,NEWPORT_NON_MENTHOL_PACK,Quantity,1.0000,Price Discount,.2400,y
1155950,TO5-2PK PALL MALL MN 4,2PK PALL MALL MN 4,25,n,2018-10-08,,y,PALL_MALL_PACK,Quantity,1.0000,Price Discount,.3600,y
1155950,TO5-2PK PALL MALL MN 4,,,,,,,PALL_MALL_PACK,Quantity,1.0000,Price Discount,.3600,y
1155951,TO5-2PK PALL MALL MN 5,2PK PALL MALL MN 5,25,n,2018-10-08,,y,PALL_MALL_PACK,Quantity,1.0000,Price Discount,.3600,y
1155951,TO5-2PK PALL MALL MN 5,,,,,,,PALL_MALL_PACK,Quantity,1.0000,Price Discount,.3600,y
1155952,TO5-2PK PARLIAMENT MN 4,2PK PARLIAMENT MN 4,25,n,2018-10-08,,y,Parliament PK Tier,Quantity,1.0000,Price Discount,.5900,y
1155952,TO5-2PK PARLIAMENT MN 4,,,,,,,Parliament PK Tier,Quantity,1.0000,Price Discount,.5900,y
1155953,TO5-2PK PARLIAMENT MN 5,2PK PARLIAMENT MN 5,25,n,2018-10-08,,y,Parliament PK Tier,Quantity,1.0000,Price Discount,.5900,y
1155953,TO5-2PK PARLIAMENT MN 5,,,,,,,Parliament PK Tier,Quantity,1.0000,Price Discount,.5900,y
1155897,TO5-2PK PM NF MN 4,2PK PM NF MN 4,25,n,2018-10-08,,y,CAMEL PM NF PK TIER,Quantity,1.0000,Price Discount,.5500,y
1155897,TO5-2PK PM NF MN 4,,,,,,,CAMEL PM NF PK TIER,Quantity,1.0000,Price Discount,.5500,y
1155898,TO5-2PK PM NF MN 5,2PK PM NF MN 5,25,n,2018-10-08,,y,CAMEL PM NF PK TIER,Quantity,1.0000,Price Discount,.5500,y
1155898,TO5-2PK PM NF MN 5,,,,,,,CAMEL PM NF PK TIER,Quantity,1.0000,Price Discount,.5500,y
1155947,TO5-2PK PYRAMID MN 4,2PK PYRAMID MN 4,25,n,2018-10-08,,y,PYRAMID_PACK,Quantity,1.0000,Price Discount,.3600,y
1155947,TO5-2PK PYRAMID MN 4,,,,,,,PYRAMID_PACK,Quantity,1.0000,Price Discount,.3600,y
1155949,TO5-2PK PYRAMID MN 5,2PK PYRAMID MN 5,25,n,2018-10-08,,y,PYRAMID_PACK,Quantity,1.0000,Price Discount,.3600,y
1155949,TO5-2PK PYRAMID MN 5,,,,,,,PYRAMID_PACK,Quantity,1.0000,Price Discount,.3600,y
1155944,TO5-2PK SALEM MN 4,2PK SALEM MN 4,25,n,2018-10-08,,y,Salem PK Tier,Quantity,1.0000,Price Discount,.3500,y
1155944,TO5-2PK SALEM MN 4,,,,,,,Salem PK Tier,Quantity,1.0000,Price Discount,.3500,y
1155945,TO5-2PK SALEM MN 5,2PK SALEM MN5,25,n,2018-10-08,,y,Salem PK Tier,Quantity,1.0000,Price Discount,.3500,y
1155945,TO5-2PK SALEM MN 5,,,,,,,Salem PK Tier,Quantity,1.0000,Price Discount,.3500,y
1155934,TO5-2PK Tourney MN 4,2PK Tourney MN 4,25,n,2018-10-08,,y,TOURNEY_PACK,Quantity,1.0000,Price Discount,.3600,y
1155934,TO5-2PK Tourney MN 4,,,,,,,TOURNEY_PACK,Quantity,1.0000,Price Discount,.3600,y
1155939,TO5-2PK Tourney MN 5,2PK Tourney MN 5,25,n,2018-10-08,,y,TOURNEY_PACK,Quantity,1.0000,Price Discount,.3600,y
1155939,TO5-2PK Tourney MN 5,,,,,,,TOURNEY_PACK,Quantity,1.0000,Price Discount,.3600,y
1155923,TO5-2PK VIRG SLIMS MN 4,2PK VIRG SLIMS MN 4,25,n,2018-10-08,,y,Virg Slims PK Tier,Quantity,1.0000,Price Discount,.5900,y
1155923,TO5-2PK VIRG SLIMS MN 4,,,,,,,Virg Slims PK Tier,Quantity,1.0000,Price Discount,.5900,y
1155926,TO5-2PK VIRG SLIMS MN 5,2PK VIRG SLIMS MN 5,25,n,2018-10-08,,y,Virg Slims PK Tier,Quantity,1.0000,Price Discount,.5900,y
1155926,TO5-2PK VIRG SLIMS MN 5,,,,,,,Virg Slims PK Tier,Quantity,1.0000,Price Discount,.5900,y
1155928,TO5-2PK WINSTON BLK MN 4,2PK WINSTON BLK MN 4,25,n,2018-10-08,,y,WINSTON_BLACK_PACK,Quantity,1.0000,Price Discount,.3600,y
1155928,TO5-2PK WINSTON BLK MN 4,,,,,,,WINSTON_BLACK_PACK,Quantity,1.0000,Price Discount,.3600,y
1155931,TO5-2PK WINSTON BLK MN 5,2PK WINSTON BLK MN 5,25,n,2018-10-08,,y,WINSTON_BLACK_PACK,Quantity,1.0000,Price Discount,.3600,y
1155931,TO5-2PK WINSTON BLK MN 5,,,,,,,WINSTON_BLACK_PACK,Quantity,1.0000,Price Discount,.3600,y
1155921,TO5-2pk WINSTON MN 4,2pk WINSTON MN 4,25,n,2018-10-08,,y,WINSTON_PACK,Quantity,1.0000,Price Discount,.3600,y
1155921,TO5-2pk WINSTON MN 4,,,,,,,WINSTON_PACK,Quantity,1.0000,Price Discount,.3600,y
1155922,TO5-2pk WINSTON MN 5,2pk WINSTON MN 5,25,n,2018-10-08,,y,WINSTON_PACK,Quantity,1.0000,Price Discount,.3600,y
1155922,TO5-2pk WINSTON MN 5,,,,,,,WINSTON_PACK,Quantity,1.0000,Price Discount,.3600,y
1154112,TO5-LOY MRL B2G$1.20OFF -2,LOY MRL B2G$1.20OFF -2,20,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,2.0000,Price Discount,1.2000,y
1154118,TO5-LOY MRL B2G$1.20OFF -3,LOY MRL B2G$1.20OFF -3,19,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,3.0000,Price Discount,1.2000,y
1154276,TO5-LOY MRL B2G$1.20OFF(NT)-2,LOY MRL B2G$1.20OFF(NT)-2,20,y,2018-05-31,2018-10-17,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,2.0000,Price Discount,1.2000,n
1154278,TO5-LOY MRL B2G$1.20OFF(NT)-3,LOY MRL B2G$1.20OFF(NT)-3,19,y,2018-05-31,2018-10-17,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,3.0000,Price Discount,1.2000,n
1154238,TO5-LOY MRL B2G$1.30OFF(NT)-2,LOY MRL B2G$1.30OFF(NT)-2,20,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,2.0000,Price Discount,1.3000,n
1154240,TO5-LOY MRL B2G$1.30OFF(NT)-3,LOY MRL B2G$1.30OFF(NT)-3,19,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,3.0000,Price Discount,1.3000,n
1154121,TO5-LOY MRL B2G$1.40OFF -4,LOY MRL B2G$1.40OFF -4,18,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,4.0000,Price Discount,1.4000,y
1154124,TO5-LOY MRL B2G$1.40OFF -5,LOY MRL B2G$1.40OFF -5,17,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,5.0000,Price Discount,1.4000,y
1154279,TO5-LOY MRL B2G$1.40OFF(NT)-4,LOY MRL B2G$1.40OFF(NT)-4,18,y,2018-05-31,2018-10-17,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,4.0000,Price Discount,1.4000,n
1154280,TO5-LOY MRL B2G$1.40OFF(NT)-5,LOY MRL B2G$1.40OFF(NT)-5,17,y,2018-05-31,2018-10-17,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,5.0000,Price Discount,1.4000,n
1154159,TO5-LOY MRL B2G$1.50OFF -2,LOY MRL B2G$1.50OFF -2,20,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,2.0000,Price Discount,1.5000,y
1154160,TO5-LOY MRL B2G$1.50OFF -3,LOY MRL B2G$1.50OFF -3,19,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,3.0000,Price Discount,1.5000,y
1154178,TO5-LOY MRL B2G$1.50OFF(NT)-2,LOY MRL B2G$1.50OFF(NT)-2,20,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,2.0000,Price Discount,1.5000,n
1154179,TO5-LOY MRL B2G$1.50OFF(NT)-3,LOY MRL B2G$1.50OFF(NT)-3,19,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,3.0000,Price Discount,1.5000,n
1154129,TO5-LOY MRL B2G$1.60OFF -6,LOY MRL B2G$1.60OFF -6,16,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,6.0000,Price Discount,1.6000,y
1154134,TO5-LOY MRL B2G$1.60OFF -7,LOY MRL B2G$1.60OFF -7,15,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,7.0000,Price Discount,1.6000,y
1154242,TO5-LOY MRL B2G$1.60OFF(NT)-4,LOY MRL B2G$1.60OFF(NT)-4,18,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,4.0000,Price Discount,1.6000,n
1154243,TO5-LOY MRL B2G$1.60OFF(NT)-5,LOY MRL B2G$1.60OFF(NT)-5,17,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,5.0000,Price Discount,1.6000,n
1154282,TO5-LOY MRL B2G$1.60OFF(NT)-6,LOY MRL B2G$1.60OFF(NT)-6,16,y,2018-05-31,2018-10-17,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,6.0000,Price Discount,1.6000,n
1154285,TO5-LOY MRL B2G$1.60OFF(NT)-7,LOY MRL B2G$1.60OFF(NT)-7,15,y,2018-05-31,2018-10-17,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,7.0000,Price Discount,1.6000,n
1154209,TO5-LOY MRL B2G$1.70OFF -2,LOY MRL B2G$1.70OFF -2,20,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,2.0000,Price Discount,1.7000,y
1154212,TO5-LOY MRL B2G$1.70OFF -3,LOY MRL B2G$1.70OFF -3,19,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,3.0000,Price Discount,1.7000,y
1154863,TO5-LOY MRL B2G$1.70OFF(NT)-2,LOY MRL B2G$1.70OFF,20,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,2.0000,Price Discount,1.7000,n
1154864,TO5-LOY MRL B2G$1.70OFF(NT)-3,LOY MRL B2G$1.70OFF,19,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,3.0000,Price Discount,1.7000,n
1154252,TO5-LOY MRL B2G$1.80OFF -2,LOY MRL B2G$1.80OFF -2,20,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,2.0000,Price Discount,1.8000,y
1154254,TO5-LOY MRL B2G$1.80OFF -3,LOY MRL B2G$1.80OFF -3,19,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,3.0000,Price Discount,1.8000,y
1154139,TO5-LOY MRL B2G$1.80OFF -8,LOY MRL B2G$1.80OFF -8,14,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,8.0000,Price Discount,1.8000,y
1154143,TO5-LOY MRL B2G$1.80OFF -9,LOY MRL B2G$1.80OFF -9,13,y,2018-11-18,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,9.0000,Price Discount,1.8000,y
1154287,TO5-LOY MRL B2G$1.80OFF(NT)-8,LOY MRL B2G$1.80OFF(NT)-8,14,y,2018-05-31,2018-10-17,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,8.0000,Price Discount,1.8000,n
1154290,TO5-LOY MRL B2G$1.80OFF(NT)-9,LOY MRL B2G$1.80OFF(NT)-9,13,y,2018-05-31,2018-10-17,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,9.0000,Price Discount,1.8000,n
1157823,TO5-LOY MRL B2G$1.8OFF-2,LOY MRL B2G$1.8OFF-2,20,y,2018-12-31,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,2.0000,Price Discount,1.8000,n
1157824,TO5-LOY MRL B2G$1.8OFF-3,LOY MRL B2G$1.8OFF-3,19,y,2018-12-31,2019-03-23,y,501 - MARLBORO LOYALTY B2G$1 PACK,Quantity,3.0000,Price Discount,1.8000,n
