999,999,1002050,3,2019-04-24 00:00:01
999,999,1002071,0,2019-04-24 00:00:01
999,999,1002072,0,2019-04-24 00:00:01
999,999,1002090,0,2019-04-24 00:00:01
999,999,1002091,0,2019-04-24 00:00:01
999,999,1002096,0,2019-04-24 00:00:01
999,999,1002103,0,2019-04-24 00:00:01
999,999,1002139,0,2019-04-24 00:00:01
999,999,1002143,0,2019-04-24 00:00:01
999,999,1002152,0,2019-04-24 00:00:01
999,999,1002215,0,2019-04-24 00:00:01
999,999,1002257,0,2019-04-24 00:00:01
999,999,1002260,0,2019-04-24 00:00:01
999,999,1002261,0,2019-04-24 00:00:01
999,999,1002262,0,2019-04-24 00:00:01
999,999,1002265,11,2019-04-24 00:00:01
999,999,1002266,0,2019-04-24 00:00:01
999,999,1002267,0,2019-04-24 00:00:01
999,999,1002274,18,2019-04-24 00:00:01
999,999,1002295,0,2019-04-24 00:00:01
999,999,1002306,33,2019-04-24 00:00:01
999,999,1002320,0,2019-04-24 00:00:01
999,999,1002321,0,2019-04-24 00:00:01
999,999,1002331,0,2019-04-24 00:00:01
999,999,1002337,0,2019-04-24 00:00:01
999,999,1002364,0,2019-04-24 00:00:01
999,999,1002409,0,2019-04-24 00:00:01
999,999,1002420,22,2019-04-24 00:00:01
999,999,1002425,0,2019-04-24 00:00:01
999,999,1002426,0,2019-04-24 00:00:01
999,999,1002427,0,2019-04-24 00:00:01
999,999,1002429,0,2019-04-24 00:00:01
999,999,1002430,0,2019-04-24 00:00:01
999,999,1002441,0,2019-04-24 00:00:01
999,999,1002448,10,2019-04-24 00:00:01
999,999,1002449,0,2019-04-24 00:00:01
999,999,1002453,0,2019-04-24 00:00:01
999,999,1002465,18,2019-04-24 00:00:01
999,999,1002469,0,2019-04-24 00:00:01
999,999,1002471,0,2019-04-24 00:00:01
999,999,1002480,7,2019-04-24 00:00:01
999,999,1002486,0,2019-04-24 00:00:01
999,999,1002515,26,2019-04-24 00:00:01
999,999,1002526,37,2019-04-24 00:00:01
999,999,1002555,22,2019-04-24 00:00:01
999,999,1002583,5,2019-04-24 00:00:01
999,999,1002586,0,2019-04-24 00:00:01
999,999,1002587,0,2019-04-24 00:00:01
999,999,1002588,0,2019-04-24 00:00:01
999,999,1002589,0,2019-04-24 00:00:01
999,999,1002594,0,2019-04-24 00:00:01
999,999,1002607,12,2019-04-24 00:00:01
999,999,1002615,120,2019-04-24 00:00:01
999,999,1002635,0,2019-04-24 00:00:01
999,999,1002638,0,2019-04-24 00:00:01
999,999,1002641,0,2019-04-24 00:00:01
999,999,1002644,0,2019-04-24 00:00:01
999,999,1002645,0,2019-04-24 00:00:01
999,999,1002655,0,2019-04-24 00:00:01
999,999,1002656,0,2019-04-24 00:00:01
999,999,1002659,0,2019-04-24 00:00:01
999,999,1002671,0,2019-04-24 00:00:01
999,999,1002672,0,2019-04-24 00:00:01
999,999,1002675,5,2019-04-24 00:00:01
999,999,1002677,0,2019-04-24 00:00:01
999,999,1002686,0,2019-04-24 00:00:01
999,999,1002700,0,2019-04-24 00:00:01
999,999,1002701,0,2019-04-24 00:00:01
999,999,1002702,0,2019-04-24 00:00:01
999,999,1002705,0,2019-04-24 00:00:01
999,999,1002714,48,2019-04-24 00:00:01
999,999,1002721,0,2019-04-24 00:00:01
999,999,1002730,0,2019-04-24 00:00:01
999,999,1002741,0,2019-04-24 00:00:01
999,999,1002747,13,2019-04-24 00:00:01
999,999,1002763,0,2019-04-24 00:00:01
999,999,1002768,6,2019-04-24 00:00:01
999,999,1002795,5,2019-04-24 00:00:01
999,999,1002796,4,2019-04-24 00:00:01
999,999,1002797,19,2019-04-24 00:00:01
999,999,1002845,17,2019-04-24 00:00:01
999,999,1002855,13,2019-04-24 00:00:01
999,999,1002856,21,2019-04-24 00:00:01
999,999,1002857,16,2019-04-24 00:00:01
999,999,1002862,0,2019-04-24 00:00:01
999,999,1002863,0,2019-04-24 00:00:01
999,999,1002893,8,2019-04-24 00:00:01
999,999,1002896,5,2019-04-24 00:00:01
999,999,1002928,0,2019-04-24 00:00:01
999,999,1002968,0,2019-04-24 00:00:01
999,999,1002971,0,2019-04-24 00:00:01
999,999,1002975,48,2019-04-24 00:00:01
999,999,1002993,51,2019-04-24 00:00:01
999,999,1003023,0,2019-04-24 00:00:01
999,999,1003024,0,2019-04-24 00:00:01
999,999,1003037,0,2019-04-24 00:00:01
999,999,1003056,0,2019-04-24 00:00:01
999,999,1003057,0,2019-04-24 00:00:01
999,999,1003058,0,2019-04-24 00:00:01
999,999,1003083,0,2019-04-24 00:00:01
999,999,1003097,0,2019-04-24 00:00:01
999,999,1003151,0,2019-04-24 00:00:01
999,999,1003168,26,2019-04-24 00:00:01
999,999,1003199,5,2019-04-24 00:00:01
999,999,1003200,0,2019-04-24 00:00:01
999,999,1003201,0,2019-04-24 00:00:01
999,999,1003203,0,2019-04-24 00:00:01
999,999,1003204,0,2019-04-24 00:00:01
999,999,1003212,0,2019-04-24 00:00:01
999,999,1003329,0,2019-04-24 00:00:01
999,999,1003330,0,2019-04-24 00:00:01
999,999,1003345,3,2019-04-24 00:00:01
999,999,1003349,3,2019-04-24 00:00:01
999,999,1003370,0,2019-04-24 00:00:01
999,999,1003373,6,2019-04-24 00:00:01
999,999,1003375,6,2019-04-24 00:00:01
999,999,1003378,4,2019-04-24 00:00:01
999,999,1003383,0,2019-04-24 00:00:01
999,999,1003384,0,2019-04-24 00:00:01
999,999,1003388,0,2019-04-24 00:00:01
999,999,1003390,0,2019-04-24 00:00:01
999,999,1003391,0,2019-04-24 00:00:01
999,999,1003393,0,2019-04-24 00:00:01
999,999,1003396,0,2019-04-24 00:00:01
999,999,1003400,0,2019-04-24 00:00:01
999,999,1003402,0,2019-04-24 00:00:01
999,999,1003404,0,2019-04-24 00:00:01
999,999,1003405,0,2019-04-24 00:00:01
999,999,1003406,0,2019-04-24 00:00:01
999,999,1003442,12,2019-04-24 00:00:01
999,999,1003455,0,2019-04-24 00:00:01
999,999,1003456,0,2019-04-24 00:00:01
999,999,1003465,4,2019-04-24 00:00:01
999,999,1003472,0,2019-04-24 00:00:01
999,999,1003474,0,2019-04-24 00:00:01
999,999,1003475,0,2019-04-24 00:00:01
999,999,1003476,0,2019-04-24 00:00:01
999,999,1003477,0,2019-04-24 00:00:01
999,999,1003478,0,2019-04-24 00:00:01
999,999,1003479,0,2019-04-24 00:00:01
999,999,1003480,0,2019-04-24 00:00:01
999,999,1003481,0,2019-04-24 00:00:01
999,999,1003482,0,2019-04-24 00:00:01
999,999,1003483,0,2019-04-24 00:00:01
999,999,1003484,0,2019-04-24 00:00:01
999,999,1003485,0,2019-04-24 00:00:01
999,999,1003486,0,2019-04-24 00:00:01
999,999,1003487,0,2019-04-24 00:00:01
999,999,1003488,0,2019-04-24 00:00:01
999,999,1003489,0,2019-04-24 00:00:01
999,999,1003490,0,2019-04-24 00:00:01
999,999,1003491,0,2019-04-24 00:00:01
999,999,1003492,0,2019-04-24 00:00:01
999,999,1003493,0,2019-04-24 00:00:01
999,999,1003494,0,2019-04-24 00:00:01
999,999,1003495,0,2019-04-24 00:00:01
999,999,1003496,0,2019-04-24 00:00:01
999,999,1003497,0,2019-04-24 00:00:01
999,999,1003500,0,2019-04-24 00:00:01
999,999,1003501,0,2019-04-24 00:00:01
999,999,1003502,0,2019-04-24 00:00:01
999,999,1003503,0,2019-04-24 00:00:01
999,999,1003504,0,2019-04-24 00:00:01
999,999,1003505,0,2019-04-24 00:00:01
999,999,1003506,0,2019-04-24 00:00:01
999,999,1003511,5,2019-04-24 00:00:01
999,999,1003532,0,2019-04-24 00:00:01
999,999,1003544,0,2019-04-24 00:00:01
999,999,1003545,0,2019-04-24 00:00:01
999,999,1003546,0,2019-04-24 00:00:01
999,999,1003548,0,2019-04-24 00:00:01
999,999,1003561,36,2019-04-24 00:00:01
999,999,1003564,0,2019-04-24 00:00:01
999,999,1003567,0,2019-04-24 00:00:01
